mysql root@(none):covid_data> select max(Cases.`Deaths`) as `Deaths`, C.`Name` as `County_Name`, S.`Name` as `State_Name` from `County_Date_Cases` as Cases left join `County` as C on Cases.`County_ID` = C.`County_ID`  left join `State` as S on S.`State_ID` = C.`State_ID` group by C.`County_ID`;
+--------+-----------------------------------+----------------+
| Deaths | County_Name                       | State_Name     |
| 13     | Hickory                           | Missouri       |
| 10     | Holt                              | Missouri       |
| 7      | Howard                            | Missouri       |
| 42     | Howell                            | Missouri       |
| 5      | Iron                              | Missouri       |
| 388    | Jackson                           | Missouri       |
| 123    | Jasper                            | Missouri       |
| 224    | Jefferson                         | Missouri       |
| 45     | Johnson                           | Missouri       |
| 2      | Knox                              | Missouri       |
| 66     | Laclede                           | Missouri       |
| 57     | Lafayette                         | Missouri       |
| 76     | Lawrence                          | Missouri       |
| 10     | Lewis                             | Missouri       |
| 39     | Lincoln                           | Missouri       |
| 12     | Linn                              | Missouri       |
| 37     | Livingston                        | Missouri       |
| 15     | Macon                             | Missouri       |
| 16     | Madison                           | Missouri       |
| 7      | Maries                            | Missouri       |
| 42     | Marion                            | Missouri       |
| 31     | McDonald                          | Missouri       |
| 2      | Mercer                            | Missouri       |
| 49     | Miller                            | Missouri       |
| 24     | Mississippi                       | Missouri       |
| 29     | Moniteau                          | Missouri       |
| 10     | Monroe                            | Missouri       |
| 10     | Montgomery                        | Missouri       |
| 42     | Morgan                            | Missouri       |
| 45     | New Madrid                        | Missouri       |
| 69     | Newton                            | Missouri       |
| 25     | Nodaway                           | Missouri       |
| 3      | Oregon                            | Missouri       |
| 14     | Osage                             | Missouri       |
| 16     | Ozark                             | Missouri       |
| 29     | Pemiscot                          | Missouri       |
| 27     | Perry                             | Missouri       |
| 76     | Pettis                            | Missouri       |
| 121    | Phelps                            | Missouri       |
| 22     | Pike                              | Missouri       |
| 43     | Platte                            | Missouri       |
| 39     | Polk                              | Missouri       |
| 49     | Pulaski                           | Missouri       |
| 3      | Putnam                            | Missouri       |
| 12     | Ralls                             | Missouri       |
| 30     | Randolph                          | Missouri       |
| 25     | Ray                               | Missouri       |
| 4      | Reynolds                          | Missouri       |
| 14     | Ripley                            | Missouri       |
| 38     | Saline                            | Missouri       |
| 5      | Schuyler                          | Missouri       |
| 3      | Scotland                          | Missouri       |
| 77     | Scott                             | Missouri       |
| 12     | Shannon                           | Missouri       |
| 7      | Shelby                            | Missouri       |
| 442    | St. Charles                       | Missouri       |
| 7      | St. Clair                         | Missouri       |
| 107    | St. Francois                      | Missouri       |
| 2019   | St. Louis                         | Missouri       |
| 433    | St. Louis city                    | Missouri       |
| 15     | Ste. Genevieve                    | Missouri       |
| 36     | Stoddard                          | Missouri       |
| 38     | Stone                             | Missouri       |
| 14     | Sullivan                          | Missouri       |
| 90     | Taney                             | Missouri       |
| 22     | Texas                             | Missouri       |
| 40     | Vernon                            | Missouri       |
| 27     | Warren                            | Missouri       |
| 48     | Washington                        | Missouri       |
| 11     | Wayne                             | Missouri       |
| 53     | Webster                           | Missouri       |
| 1      | Worth                             | Missouri       |
| 29     | Wright                            | Missouri       |
| 8      | Beaverhead                        | Montana        |
| 72     | Big Horn                          | Montana        |
| 24     | Blaine                            | Montana        |
| 5      | Broadwater                        | Montana        |
| 11     | Carbon                            | Montana        |
| 5      | Carter                            | Montana        |
| 150    | Cascade                           | Montana        |
| 5      | Chouteau                          | Montana        |
| 15     | Custer                            | Montana        |
| 7      | Daniels                           | Montana        |
| 28     | Dawson                            | Montana        |
| 13     | Deer Lodge                        | Montana        |
| 2      | Fallon                            | Montana        |
| 27     | Fergus                            | Montana        |
| 81     | Flathead                          | Montana        |
| 55     | Gallatin                          | Montana        |
| 2      | Garfield                          | Montana        |
| 30     | Glacier                           | Montana        |
| 2      | Golden Valley                     | Montana        |
| 2      | Granite                           | Montana        |
| 39     | Hill                              | Montana        |
| 8      | Jefferson                         | Montana        |
| 1      | Judith Basin                      | Montana        |
| 26     | Lake                              | Montana        |
| 68     | Lewis and Clark                   | Montana        |
| 1      | Liberty                           | Montana        |
| 13     | Lincoln                           | Montana        |
| 7      | Madison                           | Montana        |
| 1      | McCone                            | Montana        |
| 7      | Meagher                           | Montana        |
| 0      | Mineral                           | Montana        |
| 83     | Missoula                          | Montana        |
| 8      | Musselshell                       | Montana        |
| 11     | Park                              | Montana        |
| 1      | Petroleum                         | Montana        |
| 14     | Phillips                          | Montana        |
| 3      | Pondera                           | Montana        |
| 6      | Powder River                      | Montana        |
| 7      | Powell                            | Montana        |
| 2      | Prairie                           | Montana        |
| 30     | Ravalli                           | Montana        |
| 15     | Richland                          | Montana        |
| 52     | Roosevelt                         | Montana        |
| 44     | Rosebud                           | Montana        |
| 9      | Sanders                           | Montana        |
| 5      | Sheridan                          | Montana        |
| 81     | Silver Bow                        | Montana        |
| 13     | Stillwater                        | Montana        |
| 7      | Sweet Grass                       | Montana        |
| 5      | Teton                             | Montana        |
| 10     | Toole                             | Montana        |
| 1      | Treasure                          | Montana        |
| 11     | Valley                            | Montana        |
| 6      | Wheatland                         | Montana        |
| 6      | Wibaux                            | Montana        |
| 237    | Yellowstone                       | Montana        |
| 38     | Adams                             | Nebraska       |
| 6      | Antelope                          | Nebraska       |
| 1      | Arthur                            | Nebraska       |
| 0      | Banner                            | Nebraska       |
| 0      | Blaine                            | Nebraska       |
| 5      | Boone                             | Nebraska       |
| 8      | Box Butte                         | Nebraska       |
| 3      | Boyd                              | Nebraska       |
| 2      | Brown                             | Nebraska       |
| 55     | Buffalo                           | Nebraska       |
| 11     | Burt                              | Nebraska       |
| 12     | Butler                            | Nebraska       |
| 17     | Cass                              | Nebraska       |
| 12     | Cedar                             | Nebraska       |
| 3      | Chase                             | Nebraska       |
| 6      | Cherry                            | Nebraska       |
| 16     | Cheyenne                          | Nebraska       |
| 11     | Clay                              | Nebraska       |
| 20     | Colfax                            | Nebraska       |
| 11     | Cuming                            | Nebraska       |
| 18     | Custer                            | Nebraska       |
| 67     | Dakota                            | Nebraska       |
| 19     | Dawes                             | Nebraska       |
| 31     | Dawson                            | Nebraska       |
| 2      | Deuel                             | Nebraska       |
| 8      | Dixon                             | Nebraska       |
| 56     | Dodge                             | Nebraska       |
| 672    | Douglas                           | Nebraska       |
| 4      | Dundy                             | Nebraska       |
| 10     | Fillmore                          | Nebraska       |
| 3      | Franklin                          | Nebraska       |
| 1      | Frontier                          | Nebraska       |
| 4      | Furnas                            | Nebraska       |
| 19     | Gage                              | Nebraska       |
| 1      | Garden                            | Nebraska       |
| 3      | Garfield                          | Nebraska       |
| 4      | Gosper                            | Nebraska       |
| 4      | Grant                             | Nebraska       |
| 2      | Greeley                           | Nebraska       |
| 111    | Hall                              | Nebraska       |
| 17     | Hamilton                          | Nebraska       |
| 0      | Harlan                            | Nebraska       |
| 0      | Hayes                             | Nebraska       |
| 4      | Hitchcock                         | Nebraska       |
| 16     | Holt                              | Nebraska       |
| 2      | Hooker                            | Nebraska       |
| 17     | Howard                            | Nebraska       |
| 1      | Jefferson                         | Nebraska       |
| 8      | Johnson                           | Nebraska       |
| 5      | Kearney                           | Nebraska       |
| 6      | Keith                             | Nebraska       |
| 0      | Keya Paha                         | Nebraska       |
| 8      | Kimball                           | Nebraska       |
| 12     | Knox                              | Nebraska       |
| 218    | Lancaster                         | Nebraska       |
| 52     | Lincoln                           | Nebraska       |
| 0      | Logan                             | Nebraska       |
| 0      | Loup                              | Nebraska       |
| 44     | Madison                           | Nebraska       |
| 1      | McPherson                         | Nebraska       |
| 14     | Merrick                           | Nebraska       |
| 15     | Morrill                           | Nebraska       |
| 10     | Nance                             | Nebraska       |
| 13     | Nemaha                            | Nebraska       |
| 1      | Nuckolls                          | Nebraska       |
| 7      | Otoe                              | Nebraska       |
| 1      | Pawnee                            | Nebraska       |
| 11     | Perkins                           | Nebraska       |
| 9      | Phelps                            | Nebraska       |
| 20     | Pierce                            | Nebraska       |
| 47     | Platte                            | Nebraska       |
| 18     | Polk                              | Nebraska       |
| 12     | Red Willow                        | Nebraska       |
| 17     | Richardson                        | Nebraska       |
| 2      | Rock                              | Nebraska       |
| 3      | Saline                            | Nebraska       |
| 108    | Sarpy                             | Nebraska       |
| 14     | Saunders                          | Nebraska       |
| 95     | Scotts Bluff                      | Nebraska       |
| 26     | Seward                            | Nebraska       |
| 18     | Sheridan                          | Nebraska       |
| 4      | Sherman                           | Nebraska       |
| 0      | Sioux                             | Nebraska       |
| 9      | Stanton                           | Nebraska       |
| 4      | Thayer                            | Nebraska       |
| 1      | Thomas                            | Nebraska       |
| 10     | Thurston                          | Nebraska       |
| 3      | Valley                            | Nebraska       |
| 21     | Washington                        | Nebraska       |
| 8      | Wayne                             | Nebraska       |
| 4      | Webster                           | Nebraska       |
| 0      | Wheeler                           | Nebraska       |
| 13     | York                              | Nebraska       |
| 116    | Carson City                       | Nevada         |
| 49     | Churchill                         | Nevada         |
| 3931   | Clark                             | Nevada         |
| 33     | Douglas                           | Nevada         |
| 52     | Elko                              | Nevada         |
| 0      | Esmeralda                         | Nevada         |
| 0      | Eureka                            | Nevada         |
| 14     | Humboldt                          | Nevada         |
| 9      | Lander                            | Nevada         |
| 1      | Lincoln                           | Nevada         |
| 57     | Lyon                              | Nevada         |
| 6      | Mineral                           | Nevada         |
| 95     | Nye                               | Nevada         |
| 20     | Pershing                          | Nevada         |
| 3      | Storey                            | Nevada         |
| 649    | Washoe                            | Nevada         |
| 6      | White Pine                        | Nevada         |
| 93     | Belknap                           | New Hampshire  |
| 6      | Carroll                           | New Hampshire  |
| 27     | Cheshire                          | New Hampshire  |
| 36     | Coos                              | New Hampshire  |
| 19     | Grafton                           | New Hampshire  |
| 583    | Hillsborough                      | New Hampshire  |
| 107    | Merrimack                         | New Hampshire  |
| 211    | Rockingham                        | New Hampshire  |
| 76     | Strafford                         | New Hampshire  |
| 21     | Sullivan                          | New Hampshire  |
| 579    | Atlantic                          | New Jersey     |
| 2638   | Bergen                            | New Jersey     |
| 756    | Burlington                        | New Jersey     |
| 1178   | Camden                            | New Jersey     |
| 184    | Cape May                          | New Jersey     |
| 377    | Cumberland                        | New Jersey     |
| 2706   | Essex                             | New Jersey     |
| 555    | Gloucester                        | New Jersey     |
| 2029   | Hudson                            | New Jersey     |
| 164    | Hunterdon                         | New Jersey     |
| 887    | Mercer                            | New Jersey     |
| 2126   | Middlesex                         | New Jersey     |
| 1423   | Monmouth                          | New Jersey     |
| 1132   | Morris                            | New Jersey     |
| 1890   | Ocean                             | New Jersey     |
| 1709   | Passaic                           | New Jersey     |
| 166    | Salem                             | New Jersey     |
| 789    | Somerset                          | New Jersey     |
| 275    | Sussex                            | New Jersey     |
| 1791   | Union                             | New Jersey     |
| 220    | Warren                            | New Jersey     |
| 874    | Bernalillo                        | New Mexico     |
| 5      | Catron                            | New Mexico     |
| 152    | Chaves                            | New Mexico     |
| 105    | Cibola                            | New Mexico     |
| 47     | Colfax                            | New Mexico     |
| 68     | Curry                             | New Mexico     |
| 0      | De Baca                           | New Mexico     |
| 403    | Doña Ana                          | New Mexico     |
| 117    | Eddy                              | New Mexico     |
| 35     | Grant                             | New Mexico     |
| 9      | Guadalupe                         | New Mexico     |
| 0      | Harding                           | New Mexico     |
| 9      | Hidalgo                           | New Mexico     |
| 151    | Lea                               | New Mexico     |
| 16     | Lincoln                           | New Mexico     |
| 5      | Los Alamos                        | New Mexico     |
| 80     | Luna                              | New Mexico     |
| 450    | McKinley                          | New Mexico     |
| 6      | Mora                              | New Mexico     |
| 64     | Otero                             | New Mexico     |
| 8      | Quay                              | New Mexico     |
| 70     | Rio Arriba                        | New Mexico     |
| 50     | Roosevelt                         | New Mexico     |
| 446    | San Juan                          | New Mexico     |
| 13     | San Miguel                        | New Mexico     |
| 208    | Sandoval                          | New Mexico     |
| 140    | Santa Fe                          | New Mexico     |
| 45     | Sierra                            | New Mexico     |
| 54     | Socorro                           | New Mexico     |
| 49     | Taos                              | New Mexico     |
| 12     | Torrance                          | New Mexico     |
| 9      | Union                             | New Mexico     |
| 99     | Valencia                          | New Mexico     |
| 335    | Albany                            | New York       |
| 81     | Allegany                          | New York       |
| 339    | Broome                            | New York       |
| 77     | Cattaraugus                       | New York       |
| 89     | Cayuga                            | New York       |
| 126    | Chautauqua                        | New York       |
| 130    | Chemung                           | New York       |
| 70     | Chenango                          | New York       |
| 27     | Clinton                           | New York       |
| 96     | Columbia                          | New York       |
| 60     | Cortland                          | New York       |
| 33     | Delaware                          | New York       |
| 413    | Dutchess                          | New York       |
| 1618   | Erie                              | New York       |
| 26     | Essex                             | New York       |
| 12     | Franklin                          | New York       |
| 85     | Fulton                            | New York       |
| 119    | Genesee                           | New York       |
| 71     | Greene                            | New York       |
| 2      | Hamilton                          | New York       |
| 107    | Herkimer                          | New York       |
| 63     | Jefferson                         | New York       |
| 30     | Lewis                             | New York       |
| 56     | Livingston                        | New York       |
| 85     | Madison                           | New York       |
| 998    | Monroe                            | New York       |
| 107    | Montgomery                        | New York       |
| 2956   | Nassau                            | New York       |
| 316    | Niagara                           | New York       |
| 481    | Oneida                            | New York       |
| 636    | Onondaga                          | New York       |
| 90     | Ontario                           | New York       |
| 648    | Orange                            | New York       |
| 82     | Orleans                           | New York       |
| 89     | Oswego                            | New York       |
| 43     | Otsego                            | New York       |
| 86     | Putnam                            | New York       |
| 132    | Rensselaer                        | New York       |
| 694    | Rockland                          | New York       |
| 149    | Saratoga                          | New York       |
| 178    | Schenectady                       | New York       |
| 13     | Schoharie                         | New York       |
| 12     | Schuyler                          | New York       |
| 54     | Seneca                            | New York       |
| 91     | St. Lawrence                      | New York       |
| 139    | Steuben                           | New York       |
| 3125   | Suffolk                           | New York       |
| 60     | Sullivan                          | New York       |
| 56     | Tioga                             | New York       |
| 43     | Tompkins                          | New York       |
| 232    | Ulster                            | New York       |
| 55     | Warren                            | New York       |
| 54     | Washington                        | New York       |
| 65     | Wayne                             | New York       |
| 2125   | Westchester                       | New York       |
| 49     | Wyoming                           | New York       |
| 26     | Yates                             | New York       |
| 230    | Alamance                          | North Carolina |
| 76     | Alexander                         | North Carolina |
| 5      | Alleghany                         | North Carolina |
| 53     | Anson                             | North Carolina |
| 40     | Ashe                              | North Carolina |
| 20     | Avery                             | North Carolina |
| 83     | Beaufort                          | North Carolina |
| 41     | Bertie                            | North Carolina |
| 41     | Bladen                            | North Carolina |
| 137    | Brunswick                         | North Carolina |
| 303    | Buncombe                          | North Carolina |
| 142    | Burke                             | North Carolina |
| 236    | Cabarrus                          | North Carolina |
| 79     | Caldwell                          | North Carolina |
| 5      | Camden                            | North Carolina |
| 44     | Carteret                          | North Carolina |
| 24     | Caswell                           | North Carolina |
| 286    | Catawba                           | North Carolina |
| 78     | Chatham                           | North Carolina |
| 19     | Cherokee                          | North Carolina |
| 22     | Chowan                            | North Carolina |
| 18     | Clay                              | North Carolina |
| 218    | Cleveland                         | North Carolina |
| 147    | Columbus                          | North Carolina |
| 115    | Craven                            | North Carolina |
| 281    | Cumberland                        | North Carolina |
| 15     | Currituck                         | North Carolina |
| 8      | Dare                              | North Carolina |
| 167    | Davidson                          | North Carolina |
| 31     | Davie                             | North Carolina |
| 128    | Duplin                            | North Carolina |
| 210    | Durham                            | North Carolina |
| 100    | Edgecombe                         | North Carolina |
| 349    | Forsyth                           | North Carolina |
| 45     | Franklin                          | North Carolina |
| 379    | Gaston                            | North Carolina |
| 12     | Gates                             | North Carolina |
| 12     | Graham                            | North Carolina |
| 76     | Granville                         | North Carolina |
| 42     | Greene                            | North Carolina |
| 558    | Guilford                          | North Carolina |
| 99     | Halifax                           | North Carolina |
| 155    | Harnett                           | North Carolina |
| 88     | Haywood                           | North Carolina |
| 149    | Henderson                         | North Carolina |
| 61     | Hertford                          | North Carolina |
| 54     | Hoke                              | North Carolina |
| 8      | Hyde                              | North Carolina |
| 196    | Iredell                           | North Carolina |
| 54     | Jackson                           | North Carolina |
| 201    | Johnston                          | North Carolina |
| 16     | Jones                             | North Carolina |
| 72     | Lee                               | North Carolina |
| 107    | Lenoir                            | North Carolina |
| 71     | Lincoln                           | North Carolina |
| 28     | Macon                             | North Carolina |
| 39     | Madison                           | North Carolina |
| 37     | Martin                            | North Carolina |
| 61     | McDowell                          | North Carolina |
| 887    | Mecklenburg                       | North Carolina |
| 16     | Mitchell                          | North Carolina |
| 88     | Montgomery                        | North Carolina |
| 178    | Moore                             | North Carolina |
| 172    | Nash                              | North Carolina |
| 152    | New Hanover                       | North Carolina |
| 33     | Northampton                       | North Carolina |
| 134    | Onslow                            | North Carolina |
| 95     | Orange                            | North Carolina |
| 10     | Pamlico                           | North Carolina |
| 78     | Pasquotank                        | North Carolina |
| 60     | Pender                            | North Carolina |
| 8      | Perquimans                        | North Carolina |
| 64     | Person                            | North Carolina |
| 83     | Pitt                              | North Carolina |
| 27     | Polk                              | North Carolina |
| 205    | Randolph                          | North Carolina |
| 91     | Richmond                          | North Carolina |
| 212    | Robeson                           | North Carolina |
| 61     | Rockingham                        | North Carolina |
| 290    | Rowan                             | North Carolina |
| 200    | Rutherford                        | North Carolina |
| 92     | Sampson                           | North Carolina |
| 77     | Scotland                          | North Carolina |
| 111    | Stanly                            | North Carolina |
| 74     | Stokes                            | North Carolina |
| 140    | Surry                             | North Carolina |
| 16     | Swain                             | North Carolina |
| 27     | Transylvania                      | North Carolina |
| 6      | Tyrrell                           | North Carolina |
| 202    | Union                             | North Carolina |
| 82     | Vance                             | North Carolina |
| 550    | Wake                              | North Carolina |
| 18     | Warren                            | North Carolina |
| 31     | Washington                        | North Carolina |
| 30     | Watauga                           | North Carolina |
| 225    | Wayne                             | North Carolina |
| 105    | Wilkes                            | North Carolina |
| 150    | Wilson                            | North Carolina |
| 46     | Yadkin                            | North Carolina |
| 26     | Yancey                            | North Carolina |
| 3      | Adams                             | North Dakota   |
| 31     | Barnes                            | North Dakota   |
| 18     | Benson                            | North Dakota   |
| 0      | Billings                          | North Dakota   |
| 20     | Bottineau                         | North Dakota   |
| 5      | Bowman                            | North Dakota   |
| 1      | Burke                             | North Dakota   |
| 186    | Burleigh                          | North Dakota   |
| 196    | Cass                              | North Dakota   |
| 5      | Cavalier                          | North Dakota   |
| 32     | Dickey                            | North Dakota   |
| 2      | Divide                            | North Dakota   |
| 7      | Dunn                              | North Dakota   |
| 6      | Eddy                              | North Dakota   |
| 12     | Emmons                            | North Dakota   |
| 19     | Foster                            | North Dakota   |
| 3      | Golden Valley                     | North Dakota   |
| 76     | Grand Forks                       | North Dakota   |
| 7      | Grant                             | North Dakota   |
| 2      | Griggs                            | North Dakota   |
| 4      | Hettinger                         | North Dakota   |
| 10     | Kidder                            | North Dakota   |
| 17     | LaMoure                           | North Dakota   |
| 8      | Logan                             | North Dakota   |
| 21     | McHenry                           | North Dakota   |
| 7      | McIntosh                          | North Dakota   |
| 12     | McKenzie                          | North Dakota   |
| 31     | McLean                            | North Dakota   |
| 9      | Mercer                            | North Dakota   |
| 95     | Morton                            | North Dakota   |
| 17     | Mountrail                         | North Dakota   |
| 13     | Nelson                            | North Dakota   |
| 2      | Oliver                            | North Dakota   |
| 11     | Pembina                           | North Dakota   |
| 24     | Pierce                            | North Dakota   |
| 30     | Ramsey                            | North Dakota   |
| 16     | Ransom                            | North Dakota   |
| 13     | Renville                          | North Dakota   |
| 16     | Richland                          | North Dakota   |
| 28     | Rolette                           | North Dakota   |
| 6      | Sargent                           | North Dakota   |
| 2      | Sheridan                          | North Dakota   |
| 11     | Sioux                             | North Dakota   |
| 0      | Slope                             | North Dakota   |
| 49     | Stark                             | North Dakota   |
| 2      | Steele                            | North Dakota   |
| 79     | Stutsman                          | North Dakota   |
| 11     | Towner                            | North Dakota   |
| 18     | Traill                            | North Dakota   |
| 24     | Walsh                             | North Dakota   |
| 189    | Ward                              | North Dakota   |
| 8      | Wells                             | North Dakota   |
| 36     | Williams                          | North Dakota   |
| 39     | Adams                             | Ohio           |
| 235    | Allen                             | Ohio           |
| 95     | Ashland                           | Ohio           |
| 154    | Ashtabula                         | Ohio           |
| 49     | Athens                            | Ohio           |
| 99     | Auglaize                          | Ohio           |
| 137    | Belmont                           | Ohio           |
| 52     | Brown                             | Ohio           |
| 531    | Butler                            | Ohio           |
| 43     | Carroll                           | Ohio           |
| 49     | Champaign                         | Ohio           |
| 336    | Clark                             | Ohio           |
| 212    | Clermont                          | Ohio           |
| 64     | Clinton                           | Ohio           |
| 210    | Columbiana                        | Ohio           |
| 56     | Coshocton                         | Ohio           |
| 98     | Crawford                          | Ohio           |
| 1881   | Cuyahoga                          | Ohio           |
| 124    | Darke                             | Ohio           |
| 102    | Defiance                          | Ohio           |
| 136    | Delaware                          | Ohio           |
| 184    | Erie                              | Ohio           |
| 188    | Fairfield                         | Ohio           |
| 44     | Fayette                           | Ohio           |
| 1251   | Franklin                          | Ohio           |
| 64     | Fulton                            | Ohio           |
| 46     | Gallia                            | Ohio           |
| 142    | Geauga                            | Ohio           |
| 221    | Greene                            | Ohio           |
| 45     | Guernsey                          | Ohio           |
| 1067   | Hamilton                          | Ohio           |
| 121    | Hancock                           | Ohio           |
| 59     | Hardin                            | Ohio           |
| 33     | Harrison                          | Ohio           |
| 65     | Henry                             | Ohio           |
| 56     | Highland                          | Ohio           |
| 54     | Hocking                           | Ohio           |
| 104    | Holmes                            | Ohio           |
| 118    | Huron                             | Ohio           |
| 56     | Jackson                           | Ohio           |
| 137    | Jefferson                         | Ohio           |
| 105    | Knox                              | Ohio           |
| 332    | Lake                              | Ohio           |
| 86     | Lawrence                          | Ohio           |
| 200    | Licking                           | Ohio           |
| 73     | Logan                             | Ohio           |
| 424    | Lorain                            | Ohio           |
| 767    | Lucas                             | Ohio           |
| 55     | Madison                           | Ohio           |
| 551    | Mahoning                          | Ohio           |
| 137    | Marion                            | Ohio           |
| 237    | Medina                            | Ohio           |
| 37     | Meigs                             | Ohio           |
| 101    | Mercer                            | Ohio           |
| 194    | Miami                             | Ohio           |
| 37     | Monroe                            | Ohio           |
| 923    | Montgomery                        | Ohio           |
| 34     | Morgan                            | Ohio           |
| 37     | Morrow                            | Ohio           |
| 131    | Muskingum                         | Ohio           |
| 42     | Noble                             | Ohio           |
| 71     | Ottawa                            | Ohio           |
| 34     | Paulding                          | Ohio           |
| 48     | Perry                             | Ohio           |
| 111    | Pickaway                          | Ohio           |
| 28     | Pike                              | Ohio           |
| 172    | Portage                           | Ohio           |
| 87     | Preble                            | Ohio           |
| 101    | Putnam                            | Ohio           |
| 206    | Richland                          | Ohio           |
| 137    | Ross                              | Ohio           |
| 112    | Sandusky                          | Ohio           |
| 105    | Scioto                            | Ohio           |
| 111    | Seneca                            | Ohio           |
| 79     | Shelby                            | Ohio           |
| 843    | Stark                             | Ohio           |
| 957    | Summit                            | Ohio           |
| 465    | Trumbull                          | Ohio           |
| 236    | Tuscarawas                        | Ohio           |
| 52     | Union                             | Ohio           |
| 57     | Van Wert                          | Ohio           |
| 15     | Vinton                            | Ohio           |
| 276    | Warren                            | Ohio           |
| 96     | Washington                        | Ohio           |
| 219    | Wayne                             | Ohio           |
| 78     | Williams                          | Ohio           |
| 194    | Wood                              | Ohio           |
| 53     | Wyandot                           | Ohio           |
| 25     | Adair                             | Oklahoma       |
| 5      | Alfalfa                           | Oklahoma       |
| 13     | Atoka                             | Oklahoma       |
| 6      | Beaver                            | Oklahoma       |
| 37     | Beckham                           | Oklahoma       |
| 8      | Blaine                            | Oklahoma       |
| 56     | Bryan                             | Oklahoma       |
| 58     | Caddo                             | Oklahoma       |
| 97     | Canadian                          | Oklahoma       |
| 60     | Carter                            | Oklahoma       |
| 44     | Cherokee                          | Oklahoma       |
| 14     | Choctaw                           | Oklahoma       |
| 1      | Cimarron                          | Oklahoma       |
| 274    | Cleveland                         | Oklahoma       |
| 14     | Coal                              | Oklahoma       |
| 140    | Comanche                          | Oklahoma       |
| 13     | Cotton                            | Oklahoma       |
| 11     | Craig                             | Oklahoma       |
| 117    | Creek                             | Oklahoma       |
| 72     | Custer                            | Oklahoma       |
| 62     | Delaware                          | Oklahoma       |
| 6      | Dewey                             | Oklahoma       |
| 3      | Ellis                             | Oklahoma       |
| 78     | Garfield                          | Oklahoma       |
| 52     | Garvin                            | Oklahoma       |
| 77     | Grady                             | Oklahoma       |
| 7      | Grant                             | Oklahoma       |
| 17     | Greer                             | Oklahoma       |
| 3      | Harmon                            | Oklahoma       |
| 4      | Harper                            | Oklahoma       |
| 11     | Haskell                           | Oklahoma       |
| 17     | Hughes                            | Oklahoma       |
| 44     | Jackson                           | Oklahoma       |
| 12     | Jefferson                         | Oklahoma       |
| 20     | Johnston                          | Oklahoma       |
| 81     | Kay                               | Oklahoma       |
| 24     | Kingfisher                        | Oklahoma       |
| 16     | Kiowa                             | Oklahoma       |
| 9      | Latimer                           | Oklahoma       |
| 44     | Le Flore                          | Oklahoma       |
| 54     | Lincoln                           | Oklahoma       |
| 28     | Logan                             | Oklahoma       |
| 12     | Love                              | Oklahoma       |
| 12     | Major                             | Oklahoma       |
| 12     | Marshall                          | Oklahoma       |
| 38     | Mayes                             | Oklahoma       |
| 50     | McClain                           | Oklahoma       |
| 64     | McCurtain                         | Oklahoma       |
| 35     | McIntosh                          | Oklahoma       |
| 22     | Murray                            | Oklahoma       |
| 106    | Muskogee                          | Oklahoma       |
| 13     | Noble                             | Oklahoma       |
| 16     | Nowata                            | Oklahoma       |
| 20     | Okfuskee                          | Oklahoma       |
| 758    | Oklahoma                          | Oklahoma       |
| 50     | Okmulgee                          | Oklahoma       |
| 52     | Osage                             | Oklahoma       |
| 46     | Ottawa                            | Oklahoma       |
| 33     | Pawnee                            | Oklahoma       |
| 47     | Payne                             | Oklahoma       |
| 39     | Pittsburg                         | Oklahoma       |
| 48     | Pontotoc                          | Oklahoma       |
| 79     | Pottawatomie                      | Oklahoma       |
| 14     | Pushmataha                        | Oklahoma       |
| 7      | Roger Mills                       | Oklahoma       |
| 119    | Rogers                            | Oklahoma       |
| 39     | Seminole                          | Oklahoma       |
| 31     | Sequoyah                          | Oklahoma       |
| 68     | Stephens                          | Oklahoma       |
| 24     | Texas                             | Oklahoma       |
| 14     | Tillman                           | Oklahoma       |
| 723    | Tulsa                             | Oklahoma       |
| 83     | Wagoner                           | Oklahoma       |
| 89     | Washington                        | Oklahoma       |
| 9      | Washita                           | Oklahoma       |
| 11     | Woods                             | Oklahoma       |
| 18     | Woodward                          | Oklahoma       |
| 9      | Baker                             | Oregon         |
| 18     | Benton                            | Oregon         |
| 193    | Clackamas                         | Oregon         |
| 6      | Clatsop                           | Oregon         |
| 21     | Columbia                          | Oregon         |
| 21     | Coos                              | Oregon         |
| 18     | Crook                             | Oregon         |
| 7      | Curry                             | Oregon         |
| 65     | Deschutes                         | Oregon         |
| 55     | Douglas                           | Oregon         |
| 1      | Gilliam                           | Oregon         |
| 1      | Grant                             | Oregon         |
| 6      | Harney                            | Oregon         |
| 29     | Hood River                        | Oregon         |
| 118    | Jackson                           | Oregon         |
| 30     | Jefferson                         | Oregon         |
| 56     | Josephine                         | Oregon         |
| 55     | Klamath                           | Oregon         |
| 6      | Lake                              | Oregon         |
| 131    | Lane                              | Oregon         |
| 20     | Lincoln                           | Oregon         |
| 57     | Linn                              | Oregon         |
| 58     | Malheur                           | Oregon         |
| 287    | Marion                            | Oregon         |
| 14     | Morrow                            | Oregon         |
| 554    | Multnomah                         | Oregon         |
